state,county,cluster,mar.yes,hh.married_couple,hh.median_income,fer.birth_count,fer.unmarried_birth_pml,emp.no,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
MI,ionia,21,25633,12021,48668.4500635555,960,49.1911779756422,3177,21,6.66666666666667,63315,27.6666666666667,0.000436968596172576,0.000105293637631946,0.000437306193845909,0.000117834207270371,27.6880416633537,7.46067283332351,0.945420313933827,0.945420313933827,2.57804638461589,2.57804638461589,3.52346669854972,3.52346669854972,Divorce & Separation
MI,iosco,9,12456,5928,37584.5825688073,180,24.7581803671189,1495,10.3333333333333,3.5,27290,13.8333333333333,0.000506901184805179,0.000128252106998901,0.000362947767082216,8.27403607479729e-05,13.8333333333333,3.5,0.757667697460137,0.757667697460137,0,0,0.757667697460137,0.757667697460137,Divorce & Separation
MI,iron,6,5256,2479,35923.2039675383,70,18.076948868399,389,1.66666666666667,1,11760,2.66666666666667,0.000226757369614513,8.50340136054422e-05,0.000322414237812742,7.85360873321291e-05,3.79159143667784,1,11.3636522583609,11.3636522583609,0,0,11.3636522583609,11.3636522583609,Divorce & Separation
MI,isabella,9,19713,9367,36301.567325839,852,26.157238346017,4294,21,12,67206,33,0.000491027586822605,0.000178555486117311,0.000362947767082216,8.27403607479729e-05,33,12,113.294113830421,113.294113830421,41.0768694357657,41.0768694357657,154.370983266187,154.370983266187,Divorce & Separation
MI,jackson,14,62159,29316,46516.7847123099,1985,53.5269008674417,8658,116.666666666667,20.3333333333333,160394,137,0.000854146663840293,0.000126771159353426,0.000787139689578714,0.000239687190329516,137,38.4443872057124,36.9837845188056,36.9837845188056,0,0,36.9837845188056,36.9837845188056,Divorce & Separation
MI,kalamazoo,14,90713,43301,48049.792525281,2999,28.9810348790211,13732,114.666666666667,97,247216,211.666666666667,0.000856201324617608,0.000392369425927124,0.000787139689578714,0.000239687190329516,211.666666666667,97,936.808347029138,936.808347029138,95.8387905130833,95.8387905130833,1032.64713754222,1032.64713754222,Divorce & Separation
MI,kalkaska,9,7683,3576,40168.9492702281,160,27.1680563711098,1028,2.66666666666667,1.33333333333333,17255,4,0.000231816864676905,7.72722882256351e-05,0.000362947767082216,8.27403607479729e-05,6.26266372100363,1.42768492470627,1.93247447735621,1.93247447735621,5.227553967278,5.227553967278,7.16002844463421,7.16002844463421,Divorce & Separation
MI,kent,11,247814,118452,55182.8337760061,9186,30.5893042278067,29416,376.333333333333,190.333333333333,616447,566.666666666667,0.000919246369382391,0.000308758633480791,0.00147528494517551,0.000504450060711452,909.434978598607,310.966726575392,1400.96813259746,2017.43367879147,143.294979383004,206.348817423147,1544.26311198047,2223.78249621462,Divorce & Separation
MI,keweenaw,19,962,479,41723.6270627063,18,54.1408751334045,36,0,0,1923,0,0,0,0.000413172925021266,0.000103665616188423,0.794531534815895,0.199348979930337,NA,NA,NA,NA,NA,NA,Divorce & Separation
MI,lake,15,3596,1614,27341.2384357542,77,33.0970411752535,479,1,0,9901,1,0.000100999899000101,0,0.000295050527402818,7.12149266486255e-05,2.9212952718153,0.705098988748042,1.79053969752214,1.79053969752214,0,0,1.79053969752214,1.79053969752214,Divorce & Separation
MI,lapeer,21,39431,18725,53789.875430743,895,43.1355997588909,4890,23.6666666666667,5.66666666666667,83561,29.3333333333333,0.000351040956107913,6.78147301572105e-05,0.000437306193845909,0.000117834207270371,36.541742863958,9.84634419371944,77.8513026315384,77.8513026315384,8.39443662414129,8.39443662414129,86.2457392556797,86.2457392556797,Divorce & Separation
MI,leelanau,16,8293,3900,54279.1234693878,80,27.531914893617,630,2.33333333333333,3.33333333333333,16018,5.66666666666667,0.000353768676905148,0.000208099221708911,0.000426491196003168,0.000113756447446018,6.83153597757875,3.33333333333333,0.0865995625447044,0.0865995625447044,0,0,0.0865995625447044,0.0865995625447044,Divorce & Separation
MI,lenawee,14,41966,19929,48349.0258368964,1133,42.775497316072,5024,78,34,102327,112,0.00109453028037566,0.000332268120828325,0.000787139689578714,0.000239687190329516,112,34,45.6905595455624,45.6905595455624,0,0,45.6905595455624,45.6905595455624,Divorce & Separation
MI,livingston,8,71882,34638,73086.8744684258,1590,20.7054600768574,6046,109,37.3333333333333,149776,146.333333333333,0.000977014563971086,0.000249261118826336,0.000681759935904613,0.000183923099932898,146.333333333333,37.3333333333333,380.909141311772,380.909141311772,23.253971545278,23.253971545278,404.16311285705,404.16311285705,Divorce & Separation
MI,luce,9,2400,1079,35726.8704387044,52,31.3638290356764,335,5,0,6687,5,0.000747719455660236,0,0.000362947767082216,8.27403607479729e-05,5,0.553284792321694,0.0894098533810459,0.0894098533810459,0,0,0.0894098533810459,0.0894098533810459,Divorce & Separation
MI,mackinac,9,4755,2316,38649.0464611376,45,18.7766798418972,621,1.66666666666667,1.5,10193,3.16666666666667,0.00031067072173714,0.000147159815559698,0.000362947767082216,8.27403607479729e-05,3.69952658986902,1.5,0.34362310109379,0.34362310109379,0,0,0.34362310109379,0.34362310109379,Divorce & Separation
MI,macomb,11,347779,164740,55744.7256201591,9518,30.205387634436,47477,479,229,839693,708,0.000843165299698818,0.000272718719817838,0.00147528494517551,0.000504450060711452,1238.78644146926,423.583184828981,1825.28499959713,2805.72263543719,333.596489413231,512.78524814244,2158.88148901036,3318.50788357963,Divorce & Separation
MI,manistee,19,11132,5301,41229.7900242131,163,43.29497785577,1248,6.33333333333333,2.33333333333333,24784,8.66666666666667,0.000349687970733807,9.41467613514095e-05,0.000413172925021266,0.000103665616188423,10.2400777737271,2.56924863161387,42.1076325021503,42.1076325021503,8.18386866681368,8.18386866681368,50.291501168964,50.291501168964,Divorce & Separation
MI,marquette,22,27005,12879,45301.2260353738,588,14.8535819904641,2731,20.3333333333333,14.5,66997,34.8333333333333,0.000519923777681588,0.000216427601235876,0.000416927246195539,9.03913947392208e-05,34.8333333333333,14.5,8.77142429052567,8.77142429052567,0,0,8.77142429052567,8.77142429052567,Divorce & Separation
MI,mason,19,12979,6160,41684.1259202191,399,54.907663051134,1550,7,1,28050,8,0.000285204991087344,3.5650623885918e-05,0.000413172925021266,0.000103665616188423,11.5895005468465,2.90782053408525,27.7284244663242,27.7284244663242,0,0,27.7284244663242,27.7284244663242,Divorce & Separation
MI,mecosta,9,16337,7845,40798.2756742905,488,28.9732405931508,2950,7.66666666666667,3,41617,10.6666666666667,0.000256305516175281,7.20859264242978e-05,0.000362947767082216,8.27403607479729e-05,15.1047972226606,3.44340559324839,1.97174875274737,1.97174875274737,0,0,1.97174875274737,1.97174875274737,Divorce & Separation
MI,menominee,9,10544,5071,41285.8423432278,179,29.7587068965517,1126,2.66666666666667,1,23311,3.66666666666667,0.000157293409406146,4.28982025653125e-05,0.000362947767082216,8.27403607479729e-05,8.46067539845353,1.928760549396,4.01180471410294,4.01180471410294,0,0,4.01180471410294,4.01180471410294,Divorce & Separation
MI,midland,16,36924,17813,52680.9063052445,1003,28.2484789248626,3415,38,22.3333333333333,80279,60.3333333333333,0.000751545651208078,0.000278196456524537,0.000426491196003168,0.000113756447446018,60.3333333333333,22.3333333333333,215.7146925929,215.7146925929,0,0,215.7146925929,215.7146925929,Divorce & Separation
MI,missaukee,19,6070,2881,40292.2390253336,129,42.8233193603478,725,1.5,1,13023,2.5,0.000191968056515396,7.67872226061583e-05,0.000413172925021266,0.000103665616188423,5.38075100255195,1.35003731962183,0.719974636324403,0.719974636324403,0,0,0.719974636324403,0.719974636324403,Divorce & Separation
MI,monroe,2,63697,30652,55406.6252530138,2198,37.1295549298825,7095,78.3333333333333,23.3333333333333,145738,101.666666666667,0.000697598887501315,0.00016010466270522,0.000706333456661397,0.000191256830601093,102.939625306919,27.8733879781421,217.927375007161,220.059810484983,0,0,217.927375007161,220.059810484983,Divorce & Separation
MI,montcalm,19,27825,13051,41176.6167368464,844,55.7289333750391,3666,23.3333333333333,5.5,66093,28.8333333333333,0.000436253965372026,8.32160743195195e-05,0.000413172925021266,0.000103665616188423,28.8333333333333,6.85157157074142,8.19962725010696,8.19962725010696,0,0,8.19962725010696,8.19962725010696,Divorce & Separation
MI,montmorency,15,5192,2472,36076.670941014,103,40.7868315751182,798,2,1,11160,3,0.000268817204301075,8.96057347670251e-05,0.000295050527402818,7.12149266486255e-05,3.29276388581545,1,0.117277340058286,0.117277340058286,0,0,0.117277340058286,0.117277340058286,Divorce & Separation
MI,muskegon,14,65584,30989,41937.2376838735,2044,37.7051131102754,11332,70.3333333333333,29,173790,99.3333333333333,0.000571571053186796,0.00016686805915185,0.000787139689578714,0.000239687190329516,136.797006651885,41.6552368073666,116.025116638332,148.680589241375,53.210877091917,68.1871717891715,169.235993730249,216.867761030547,Divorce & Separation
MI,newaygo,19,18460,8713,42866.8740112994,473,47.5700750288573,2413,6.66666666666667,0,41763,6.66666666666667,0.000159630933282251,0,0.000413172925021266,0.000103665616188423,17.2553408676631,4.32938712887709,0.167036915871881,0.167036915871881,0,0,0.167036915871881,0.167036915871881,Divorce & Separation
MI,oakland,23,521965,248308,70714.4740951249,15437,26.2473889098356,59406,1092.66666666667,472.666666666667,1206016,1565.33333333333,0.00129793745135498,0.000391924043019883,0.00147916161454852,0.00052055515037808,1783.89257373135,627.797840238371,4191.08682938926,4640.71130070259,352.961305734498,390.827388434595,4544.04813512376,5031.53868913719,Divorce & Separation
MI,oakland,23,521965,248308,70714.4740951249,15437,26.2473889098356,59406,1092.66666666667,472.666666666667,1206016,1565.33333333333,0.00129793745135498,0.000391924043019883,0.00147916161454852,0.00052055515037808,1783.89257373135,627.797840238371,6985.14471564877,7734.51883450432,588.268842890831,651.378980724324,7573.4135585396,8385.89781522865,Divorce & Separation
MI,oceana,19,12388,5715,41589.1002753775,268,41.2964835164835,1126,2,2,27366,4,0.000146166776291749,7.30833881458744e-05,0.000413172925021266,0.000103665616188423,11.306890266132,2.83691325261237,4.97001040449816,4.97001040449816,0,0,4.97001040449816,4.97001040449816,Divorce & Separation
MI,ogemaw,15,8611,4060,35434.978689914,163,50.2150449713819,926,4,1,19425,5,0.000257400257400257,5.14800514800515e-05,0.000295050527402818,7.12149266486255e-05,5.73135649479973,1.38334995014955,7.52592704335328,7.52592704335328,0,0,7.52592704335328,7.52592704335328,Divorce & Separation
MI,ontonagon,9,3349,1605,35456.8621745789,57,24.7293369663942,386,0,0,6805,0,0,0,0.000362947767082216,8.27403607479729e-05,2.46985955499448,0.563048154889955,0.0817588741503479,0.0817588741503479,0,0,0.0817588741503479,0.0817588741503479,Divorce & Separation
MI,osceola,9,11511,5480,39414.6754165503,264,28.6705959876995,1263,2.5,1,27262,3.5,0.000128383830973516,3.66810945638618e-05,0.000362947767082216,8.27403607479729e-05,9.89468202619536,2.25566771471124,5.72081379832145,5.72081379832145,0,0,5.72081379832145,5.72081379832145,Divorce & Separation
MI,oscoda,6,3333,1614,32935.101116218,54,8.6353668822041,411,2.66666666666667,0,7108,2.66666666666667,0.00037516413430876,0,0.000322414237812742,7.85360873321291e-05,2.66666666666667,0.558234508756774,0.0243164008416478,0.0243164008416478,0,0,0.0243164008416478,0.0243164008416478,Divorce & Separation
MI,otsego,22,10732,5117,47071.3170706227,159,16.9611027819424,1258,21.3333333333333,8.66666666666667,23699,30,0.0012658761973079,0.000365697568111172,0.000416927246195539,9.03913947392208e-05,30,8.66666666666667,39.6429767794379,39.6429767794379,0,0,39.6429767794379,39.6429767794379,Divorce & Separation
MI,ottawa,20,125158,60460,57975.6747314058,3856,36.7519982623805,10613,135.333333333333,65,270228,200.333333333333,0.000741349280360782,0.000240537620083781,0.00107620429814001,0.000411177106764382,290.820535077779,111.111567206725,579.58301818428,773.273796987088,160.76440112997,214.490236914776,740.347419314251,987.764033901864,Divorce & Separation
MI,presque isle,9,7408,3609,40211.0725278074,77,28.6142566191446,879,1,1,14772,2,0.000135391280801516,6.76956404007582e-05,0.000362947767082216,8.27403607479729e-05,5.36146441533849,1.22224060896906,1.75423221240354,1.75423221240354,0,0,1.75423221240354,1.75423221240354,Divorce & Separation
MI,roscommon,15,12581,6027,34229.9188803426,236,52.2824658545589,1439,9.66666666666667,1.5,27105,11.1666666666667,0.000411978109819836,5.53403431101273e-05,0.000295050527402818,7.12149266486255e-05,11.1666666666667,1.930280586811,10.9889168603726,10.9889168603726,35.1320740171596,35.1320740171596,46.1209908775322,46.1209908775322,Divorce & Separation
MI,saginaw,14,74185,35329,44604.2000812306,2367,41.8009470395311,11116,76.6666666666667,23.6666666666667,199404,100.333333333333,0.000503166101649583,0.000118687020654885,0.000787139689578714,0.000239687190329516,156.958802660754,47.7945845004669,169.137988029004,238.884225912738,0,0,169.137988029004,238.884225912738,Divorce & Separation
MI,saint clair,14,70678,33755,48899.1288750213,1818,40.1328184213376,10260,52.6666666666667,39.6666666666667,164662,92.3333333333333,0.000560744636487674,0.000240897515314199,0.000787139689578714,0.000239687190329516,129.61199556541,39.6666666666667,775.643017840156,1008.61819384343,14.9558915918939,19.4481017913872,790.59890943205,1028.06629563481,Divorce & Separation
MI,saint joseph,19,26146,12279,44153.0091067705,975,58.2935806265616,3048,12,3,61796,15,0.000242734157550651,4.85468315101301e-05,0.000413172925021266,0.000103665616188423,25.5324340746142,6.40612041797976,6.66485624789188,6.66485624789188,0,0,6.66485624789188,6.66485624789188,Divorce & Separation
MI,sanilac,9,18415,8612,41595.295636896,407,35.0998060225383,2392,10.6666666666667,3.5,42803,14.1666666666667,0.000330973685645087,8.17699693946686e-05,0.000362947767082216,8.27403607479729e-05,15.5352532744201,3.54153566109548,25.0490797916495,25.0490797916495,0,0,25.0490797916495,25.0490797916495,Divorce & Separation
MI,schoolcraft,3,3738,1796,34321.389557135,62,66.5233960443801,506,1,0,8178,1,0.00012227928588897,0,0.000284900284900285,6.92424871901399e-05,2.32991452991453,0.566265060240964,0,0,0,0,0,0,Divorce & Separation
MI,shiawassee,16,32422,15526,47600.2906454598,788,32.0206539995801,3934,28,15,75396,43,0.000570322032999098,0.000198949546395034,0.000426491196003168,0.000113756447446018,43,15,10.21223928677,10.21223928677,0,0,10.21223928677,10.21223928677,Divorce & Separation
MI,tuscola,16,26860,12849,45084.5912264524,621,29.8335266030014,3178,15.3333333333333,3.66666666666667,58888,19,0.000322646379567993,6.22650907938233e-05,0.000426491196003168,0.000113756447446018,25.1152135502346,6.69888967720111,4.63367950618131,4.63367950618131,0,0,4.63367950618131,4.63367950618131,Divorce & Separation
MI,van buren,16,33720,15835,47243.6450600977,780,25.5262034209677,3636,26.3333333333333,7,79971,33.3333333333333,0.000416817763105792,8.75317302522164e-05,0.000426491196003168,0.000113756447446018,34.1069274355694,9.09721685870551,144.869522659965,147.493149908205,0,0,144.869522659965,147.493149908205,Divorce & Separation
MI,washtenaw,20,127981,60528,61861.6804013368,4241,21.5178484583212,15643,285.333333333333,111,344969,396.333333333333,0.00114889550462022,0.000321768042925596,0.00107620429814001,0.000411177106764382,396.333333333333,141.843355343402,782.938490876181,782.938490876181,154.468797084305,154.468797084305,937.407287960486,937.407287960486,Divorce & Separation
MI,wayne,17,556486,254142,45561.3609281606,25732,44.0421984452708,139629,2012,857,1837122,2869,0.00156168180447461,0.00046649052158757,0.00162534435261708,0.00046222511049354,2985.95586776859,857,6063.84012420173,6256.27767786361,185.508664201585,191.395830220286,6249.34878840331,6447.6735080839,Divorce & Separation
MI,wexford,19,15236,7172,40561.2065690255,369,40.3809880239521,1829,11.3333333333333,4,34765,15.3333333333333,0.000441056618246321,0.000115058248238171,0.000413172925021266,0.000103665616188423,15.3333333333333,4,5.29293091710836,5.29293091710836,0.0941882712756499,0.0941882712756499,5.38711918838401,5.38711918838401,Divorce & Separation
MN,aitkin,19,8275,3998,42261.2363194742,175,43.4798293250582,588,1,1,15608,2,0.000128139415684264,6.40697078421322e-05,0.000413172925021266,0.000103665616188423,6.44880301373192,1.6180129374689,0,0,0,0,0,0,Divorce & Separation
MN,anoka,20,135666,64794,70300.241593181,4583,35.4060296124367,13121,26,14,312364,40,0.000128055729853632,4.48195054487713e-05,0.00107620429814001,0.000411177106764382,336.167479384207,128.436925777349,195.351690913232,882.86649182773,197.389034341307,892.073999766796,392.740725254539,1774.94049159453,Divorce & Separation
MN,becker,16,15428,7481,51735.1897466117,322,35.0181225081551,802,5.33333333333333,4,33213,9.33333333333333,0.000281014462208573,0.00012043476951796,0.000426491196003168,0.000113756447446018,14.1650520928532,4,0.158398277776086,0.158398277776086,0,0,0.158398277776086,0.158398277776086,Divorce & Separation
MN,beltrami,10,16779,7990,45517.3809214028,852,74.1693483146067,2449,5.66666666666667,1,44393,6.66666666666667,0.000150173826203831,2.25260739305746e-05,0.000390225523440444,7.75113683340223e-05,17.3232816620916,3.44096217445225,0,0,0,0,0,0,Divorce & Separation
MN,benton,21,14012,6749,58355.2480774216,700,57.2623937213865,1254,5.33333333333333,2,30822,7.33333333333333,0.000237925291458482,6.48887158523133e-05,0.000437306193845909,0.000117834207270371,13.4786515067186,3.63188593648736,0,0,0,0,0,0,Divorce & Separation
MN,big stone,22,2895,1396,47700.5913261051,67,17.6842105263158,87,1,0,5540,1,0.000180505415162455,0,0.000416927246195539,9.03913947392208e-05,2.30977694392329,0.500768326855283,0,0,0,0,0,0,Divorce & Separation
MN,blue earth,16,24359,11847,51340.8420269488,823,35.5795378698789,2116,30.6666666666667,8.66666666666667,63280,39.3333333333333,0.00062157606405394,0.000136957437842394,0.000426491196003168,0.000113756447446018,39.3333333333333,8.66666666666667,58.1094834471572,58.1094834471572,143.289105818313,143.289105818313,201.39858926547,201.39858926547,Divorce & Separation
MN,brown,16,12246,5984,50952.2445537597,271,26.4025056449851,632,8.33333333333333,3,27369,11.3333333333333,0.000414093804425932,0.000109613065877453,0.000426491196003168,0.000113756447446018,11.6726375434107,3.11340021015007,1.15785951018719,1.15785951018719,0,0,1.15785951018719,1.15785951018719,Divorce & Separation
MN,carlton,21,15939,7585,54252.7195641545,406,44.9360778859527,1223,7.66666666666667,1,37462,8.66666666666667,0.000231345541259588,2.66937162991832e-05,0.000437306193845909,0.000117834207270371,16.3823646338554,4.41430507276262,0,0,0,0,0,0,Divorce & Separation
MN,carver,18,42826,20992,87609.9268773447,1256,14.2810669986628,2428,43,8,86318,51,0.000590838527306008,9.26805533029032e-05,0.00103308105194601,0.000294345883171443,89.1734902418757,25.4073479435926,34.2942676534004,52.6879789247608,6.78984405340059,10.4315731131384,41.084111706801,63.1195520378992,Divorce & Separation
MN,cass,10,11320,5492,43619.8008089976,342,73.0038467971233,1047,6,1,24351,7,0.000287462527206275,4.10660753151821e-05,0.000390225523440444,7.75113683340223e-05,9.50238172129824,1.88747933030178,0,0,0,0,0,0,Divorce & Separation
MN,chippewa,21,5383,2591,51014.6322686323,154,60.8223418573351,211,2.5,1,11704,3.5,0.000299043062200957,8.54408749145591e-05,0.000437306193845909,0.000117834207270371,5.11823169277252,1.37913156189242,0,0,0,0,0,0,Divorce & Separation
MN,chisago,8,28824,13870,70553.046107971,648,30.1327645961077,2245,10.6666666666667,3.66666666666667,61917,14.3333333333333,0.000231492697212936,5.92190620777277e-05,0.000681759935904613,0.000183923099932898,42.2125299514059,11.3879665785453,13.484784575185,13.484784575185,0,0,13.484784575185,13.484784575185,Divorce & Separation
MN,clay,2,24016,11569,55066.7197731029,995,31.0173655089661,1683,7.33333333333333,5.5,59279,12.8333333333333,0.000216490381641616,9.2781592132121e-05,0.000706333456661397,0.000191256830601093,41.870740977431,11.3375136612022,0,0,0,0,0,0,Divorce & Separation
MN,clearwater,19,4386,2114,45318.4565907888,132,42.1546660865782,375,1.5,0,9267,1.5,0.000161864681126578,0,0.000413172925021266,0.000103665616188423,3.82887349617207,0.960669265218112,0,0,0,0,0,0,Divorce & Separation
MN,cook,13,2835,1393,52743.8532477947,48,0,133,1,1,5176,2,0.000386398763523957,0.000193199381761978,0.000469648937419279,0.000111278028153341,2.43090290008219,1,0,0,0,0,0,0,Divorce & Separation
MN,cottonwood,10,5795,2824,47831.3863766457,187,93.8378250591017,308,2,0,12579,2,0.000158995150647905,0,0.000390225523440444,7.75113683340223e-05,4.90864685935734,0.975015502273667,0,0,0,0,0,0,Divorce & Separation
MN,crow wing,16,31253,15103,50172.7176298997,889,35.5727344270234,2511,18,4,66074,22,0.000332960014529164,6.0538184459848e-05,0.000426491196003168,0.000113756447446018,28.1799792847133,7.5163435085482,31.4870615761183,31.4870615761183,0,0,31.4870615761183,31.4870615761183,Divorce & Separation
MN,dakota,7,178010,85666,76478.6179963928,5424,31.7240911903663,13822,97,51.6666666666667,400012,148.666666666667,0.000371655517001157,0.000129162791782913,0.00117985280977259,0.000396463058326557,471.955282142755,158.589980887323,352.064450160923,837.301562610219,120.336702375257,286.192226713343,472.401152536179,1123.49378932356,Divorce & Separation
MN,dodge,5,9116,4386,68806.0192882369,279,45.6319037022051,437,4.66666666666667,2,19795,6.66666666666667,0.000336785383514356,0.000101035615054307,0.000567351334718055,0.000121124031007752,11.2307196707439,2.39765019379845,0,0,0,0,0,0,Divorce & Separation
MN,douglas,21,16962,8283,52946.4208787346,524,51.5797275400588,936,10.3333333333333,2,33481,12.3333333333333,0.000368368129187699,5.97353723007079e-05,0.000437306193845909,0.000117834207270371,14.6414486761549,3.94520709361928,31.7440876767401,31.7440876767401,0,0,31.7440876767401,31.7440876767401,Divorce & Separation
MN,faribault,22,7277,3536,46489.2655607974,85,16.3386071845416,369,2.66666666666667,1,15380,3.66666666666667,0.00023840485478977,6.50195058517555e-05,0.000416927246195539,9.03913947392208e-05,6.41234104648739,1.39021965108922,0,0,0,0,0,0,Divorce & Separation
MN,fillmore,16,11240,5424,52728.3609945447,291,24.3740341343296,578,6,1,23481,7,0.000298113368255185,4.2587624036455e-05,0.000426491196003168,0.000113756447446018,10.0144397733504,2.67111514247995,0,0,0,0,0,0,Divorce & Separation
MN,freeborn,19,12470,5978,44750.8969374802,361,45.6560053085601,826,5.5,1,29788,6.5,0.000218208674634081,3.35705653283201e-05,0.000413172925021266,0.000103665616188423,12.3075950905335,3.08799137502073,0.905045113268812,0.905045113268812,0,0,0.905045113268812,0.905045113268812,Divorce & Separation
MN,goodhue,13,21644,10488,58383.7192255221,592,20.6711862983796,1543,6,1.66666666666667,47338,7.66666666666667,0.000161955863506415,3.5207796414438e-05,0.000469648937419279,0.000111278028153341,22.2322413995538,5.26767929672286,0.327150089694943,0.327150089694943,0,0,0.327150089694943,0.327150089694943,Divorce & Separation
MN,grant,21,3468,1677,50328.5004985045,107,58.3495311167945,175,2,0,7001,2,0.000285673475217826,0,0.000437306193845909,0.000117834207270371,3.06158066311521,0.824957285099864,0,0,0,0,0,0,Divorce & Separation
MN,hennepin,23,450990,212084,68529.9665969021,17373,28.4908242760863,47800,1276,571,1155751,1847,0.00159809509141675,0.000494051054249574,0.00147916161454852,0.00052055515037808,1847,601.632135604617,4310.72016377238,4310.72016377238,261.512315247571,261.512315247571,4572.23247901995,4572.23247901995,Divorce & Separation
MN,houston,21,9479,4652,54816.9718051996,199,51.6070822942643,621,3,0,19952,3,0.000150360866078589,0,0.000437306193845909,0.000117834207270371,8.72513317961358,2.35102810345843,0,0,0,0,0,0,Divorce & Separation
MN,hubbard,22,9969,4842,46112.4015748032,109,13.3914206357371,521,4.66666666666667,3,19572,7.66666666666667,0.000391716056952108,0.000153280196198651,0.000416927246195539,9.03913947392208e-05,8.16010006253909,3,0,0,0,0,0,0,Divorce & Separation
MN,isanti,2,15494,7296,58714.136611596,581,27.0811767436463,1409,9.33333333333333,5,34681,14.3333333333333,0.000413290658669973,0.000144171160001153,0.000706333456661397,0.000191256830601093,24.4963506104739,6.6329781420765,1.32020730543375,1.32020730543375,0,0,1.32020730543375,1.32020730543375,Divorce & Separation
MN,itasca,16,21625,10426,47099.6385764824,521,35.0168466906699,1728,7.33333333333333,2,45410,9.33333333333333,0.000205534757395581,4.40431622990531e-05,0.000426491196003168,0.000113756447446018,19.3669652105039,5.16568027852368,0,0,0,0,0,0,Divorce & Separation
MN,jackson,16,4296,2074,48987.3002364066,113,18.2318939913183,212,2,0,8769,2,0.000228076177443266,0,0.000426491196003168,0.000113756447446018,3.73990129775178,0.997530287654133,0,0,0,0,0,0,Divorce & Separation
MN,kanabec,16,6867,3273,46851.3533563105,166,23.0309116994913,885,1,0,15473,1,6.46287080721256e-05,0,0.000426491196003168,0.000113756447446018,6.59909827575702,1.76015351133224,0,0,0,0,0,0,Divorce & Separation
MN,kandiyohi,21,19893,9500,51912.0531808854,570,55.6955834495583,1463,7.66666666666667,2,42949,9.66666666666667,0.000225073148773351,4.65668583669003e-05,0.000437306193845909,0.000117834207270371,18.781863719488,5.06086136805515,0,0,0,0,0,0,Divorce & Separation
MN,kittson,16,2059,1001,49434.2473604827,43,17.9426807760141,63,1,0,4565,1,0.000219058050383352,0,0.000426491196003168,0.000113756447446018,1.94693230975446,0.519298182591073,0,0,0,0,0,0,Divorce & Separation
MN,koochiching,22,5844,2813,42450.8679245283,88,0,426,2,1,12684,3,0.000236518448438978,7.88394828129927e-05,0.000416927246195539,9.03913947392208e-05,5.28830519074422,1.14652445087228,0,0,0,0,0,0,Divorce & Separation
MN,lac qui parle,16,3253,1577,48793.145661157,82,38.0444245676804,140,0,0,6663,0,0,0,0.000426491196003168,0.000113756447446018,2.84171083896911,0.757959209332818,0,0,0,0,0,0,Divorce & Separation
MN,lake,24,5402,2648,46291.2695670719,215,151.934178172877,291,2,0,10671,2,0.000187423859057258,0,0.000492032852655085,0.000110680686220255,5.25048257068241,1.18107360265634,0,0,0,0,0,0,Divorce & Separation
MN,lake of the woods,24,1776,822,43117.6822429907,62,128.92940552017,59,1.33333333333333,0,3852,1.33333333333333,0.000346140533056421,0,0.000492032852655085,0.000110680686220255,1.89531054842739,0.426342003320421,0,0,0,0,0,0,Divorce & Separation
MN,le sueur,21,10163,4950,56788.4693119852,288,42.9084840055633,764,7.33333333333333,0,21796,7.33333333333333,0.000336453171835811,0,0.000437306193845909,0.000117834207270371,9.53152580106544,2.568314381665,23.4669848152369,23.4669848152369,0,0,23.4669848152369,23.4669848152369,Divorce & Separation
MN,lincoln,16,2474,1198,48205.2947189097,53,26.4719435154218,67,0,0,5351,0,0,0,0.000426491196003168,0.000113756447446018,2.28215438981295,0.608710750283643,0,0,0,0,0,0,Divorce & Separation
MN,lyon,21,11037,5398,51857.0874918989,457,52.8684576531733,675,5.66666666666667,1,27249,6.66666666666667,0.000244657296292219,3.66985944438328e-05,0.000437306193845909,0.000117834207270371,11.9161564761072,3.21086431391033,0,0,0,0,0,0,Divorce & Separation
MN,mahnomen,4,1435,672,38016.0923172243,68,119.816113744076,183,1.5,0,4311,1.5,0.00034794711203897,0,0.000343288705801579,6.93721817551162e-05,1.5,0.299063475546306,0,0,0,0,0,0,Divorce & Separation
MN,marshall,21,4235,2043,53551.6961340903,113,43.7381505576208,223,2,0,8733,2,0.000229016374670789,0,0.000437306193845909,0.000117834207270371,3.81899499085632,1.02904613209215,0,0,0,0,0,0,Divorce & Separation
MN,martin,21,9788,4752,52767.8448774221,239,67.5080814537485,488,5,2,21556,7,0.000324735572462423,9.2781592132121e-05,0.000437306193845909,0.000117834207270371,9.42657231454242,2.54003417192011,0,0,0,0,0,0,Divorce & Separation
MN,mcleod,2,17445,8543,56790.3583527067,450,30.1928673474787,1012,12,5,37718,17,0.000450713187337611,0.000132562702158121,0.000706333456661397,0.000191256830601093,26.6414853183546,7.21382513661202,0,0,0,0,0,0,Divorce & Separation
MN,meeker,21,11126,5325,53829.8852023889,311,41.0309946714032,687,1.5,1,22868,2.5,0.000109323071541018,4.37292286164072e-05,0.000437306193845909,0.000117834207270371,10.0003180408683,2.69463265185883,0,0,0,0,0,0,Divorce & Separation
