state,county,cluster,hh.median_income,emp.military,eth.white,hh.families,(pop.25_29+pop.20_24+pop.15_19+pop.10_14+pop.5_9),others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
NV,humboldt,12,63176.397675445,9,15743,4372,0.345325350509987,2.33333333333333,1,17873,3.33333333333333,0.000186501053730954,5.59503161192861e-05,0.000378843017158043,0.000112753657637232,6.7710612456657,2.01524612295025,0,0,0,0,0,0,Real Estate
NV,lander,5,76396.7173144876,0,5351,1530,0.344786730206161,0,0,5908,0,0,0,0.000409462994358886,0.000117998741346759,2.4191073706723,0.697136563876652,0,0,0,0,0,0,Real Estate
NV,lincoln,16,41069.9748617396,0,4850,1288,0.339442677971386,0,0,5347,0,0,0,0.000202204023860075,6.03889045452715e-05,1.08118491557982,0.322899472603567,0,0,0,0,0,0,Real Estate
NV,lyon,7,48203.136504926,81,43287,13050,0.305601152821216,11.3333333333333,4,49954,15.3333333333333,0.000306949059801684,8.00736677743524e-05,0.000237561545682702,7.22560755316843e-05,15.3333333333333,4,0,0,0,0,0,0,Real Estate
NV,mineral,9,43825.2396953405,0,3090,1067,0.258207071073443,3,0,4752,3,0.000631313131313131,0,0.000297934938457814,8.99139074336323e-05,3,0.427270888124621,0,0,0,0,0,0,Real Estate
NV,nye,9,43022.055149724,0,37638,11778,0.258691674511185,8,4,43720,12,0.000274473924977127,9.14913083257091e-05,0.000297934938457814,8.99139074336323e-05,13.0257155093756,4,0,0,0,0,0,0,Real Estate
NV,pershing,7,50582.916719644,4,4737,1261,0.285662693861683,0,1,5538,1,0.000180570603105814,0.000180570603105814,0.000237561545682702,7.22560755316843e-05,1.3156158399908,1,0,0,0,0,0,0,Real Estate
NV,storey,18,70000,0,764,222,0.203801478,1,0,947,1,0.00105596620908131,0,0.000482998454404946,0.000185696095076401,1,0.175854202037351,0,0,0,0,0,0,Real Estate
NV,washoe,17,55930.0199407856,552,352644,102429,0.34498369807153,130,80.3333333333333,423878,210.333333333333,0.000496211960359663,0.00018951994048602,0.000540449770019321,0.000170754963605015,229.08476761625,80.3333333333333,227.648847485003,223.149579992653,26.8287122598427,26.298467743932,254.477559744846,249.448047736585,Real Estate
NV,white pine,8,53040.208677136,0,8703,2092,0.29728930461932,1.5,0,10145,1.5,0.000147856086742238,0,0.000313229236816965,9.26894506163848e-05,3.1777106075081,0.940334476503224,0,0,0,0,0,0,Real Estate
NY,albany,12,60256.5133927831,237,223240,64331,0.355324194173559,202.666666666667,219.666666666667,289302,422.333333333333,0.00145983551214072,0.000759298818074768,0.000378843017158043,0.000112753657637232,422.333333333333,219.666666666667,164.882725727349,148.394453154615,37.1070507961684,33.3963457165516,201.989776523518,181.790798871166,Real Estate
NY,allegany,10,42890.3054737427,9,45897,11849,0.3686971306267,4,1,48232,5,0.000103665616188423,2.07331232376845e-05,0.000260317970744854,7.3882526782416e-05,12.5556563649658,3.56350203176949,0,0,0,0,0,0,Real Estate
NY,bronx,23,36886.4142401403,338,305471,319252,0.383445691703729,426.666666666667,349,1382480,775.666666666667,0.000561068996778736,0.000252444881661941,0.000830446864287683,0.000287806234180638,1148.07618094044,397.886362630048,765.040801497348,1019.11380680965,0,0,765.040801497348,1019.11380680965,Real Estate
NY,broome,20,46597.7551352765,56,178129,49130,0.340546325645856,59,59.3333333333333,205555,118.333333333333,0.000575677231560085,0.00028864942878224,0.000274232345313369,7.94028902652057e-05,118.333333333333,59.3333333333333,0,0,0,0,0,0,Real Estate
NY,cattaraugus,16,43364.8518382127,31,74210,20228,0.323978454561618,10.3333333333333,6,82987,16.3333333333333,0.000196817975506204,7.23004807981973e-05,0.000202204023860075,6.03889045452715e-05,16.780305328076,6,0,0,0,0,0,0,Real Estate
NY,cayuga,20,51017.7602700227,4,68458,18537,0.31274631612419,13.3333333333333,13.6666666666667,74853,27,0.000360706985691956,0.00018258007917741,0.000274232345313369,7.94028902652057e-05,27,13.6666666666667,9.23207960572805,8.30887164515524,0,0,9.23207960572805,8.30887164515524,Real Estate
NY,chautauqua,16,42640.9592360478,22,123175,33395,0.329628603467987,28.6666666666667,13.6666666666667,133523,42.3333333333333,0.000317048997800629,0.00010235440086477,0.000202204023860075,6.03889045452715e-05,42.3333333333333,13.6666666666667,0,0,0,0,0,0,Real Estate
NY,chemung,20,48832.2364319949,9,76774,21625,0.313731559016576,18,17.3333333333333,87237,35.3333333333333,0.000405026919006079,0.000198692450833171,0.000274232345313369,7.94028902652057e-05,35.3333333333333,17.3333333333333,0,0,0,0,0,0,Real Estate
NY,chenango,7,45295.1011403305,16,51721,13645,0.299335272247328,22,14,52954,36,0.000679835328775919,0.000264380405635079,0.000237561545682702,7.22560755316843e-05,36,14,0,0,0,0,0,0,Real Estate
NY,clinton,20,49777.8210516712,36,78632,21602,0.340108671085341,17.3333333333333,8.33333333333333,85211,25.6666666666667,0.000301213067170514,9.7796450380037e-05,0.000274232345313369,7.94028902652057e-05,25.6666666666667,8.33333333333333,0,0,0,0,0,0,Real Estate
NY,columbia,8,61674.5060892557,1,54207,15711,0.276646529167805,22.3333333333333,19.6666666666667,60749,42,0.0006913694052577,0.000323736467541304,0.000313229236816965,9.26894506163848e-05,42,19.6666666666667,15.8631154610234,14.276803914921,0,0,15.8631154610234,14.276803914921,Real Estate
NY,cortland,10,47861.7454430179,10,47027,11010,0.38434206292215,13.6666666666667,7,50096,20.6666666666667,0.000412541254125412,0.000139731715106995,0.000260317970744854,7.3882526782416e-05,20.6666666666667,7,2.91520467613272,2.62368420851945,24.6480928227776,22.1832835404999,27.5632974989104,24.8069677490193,Real Estate
NY,delaware,7,44255.616137611,7,39994,10572,0.294289932004827,12,7.66666666666667,42679,19.6666666666667,0.00046080429875739,0.000179635574091864,0.000237561545682702,7.22560755316843e-05,19.6666666666667,7.66666666666667,23.5132778943152,21.1619501048837,0,0,23.5132778943152,21.1619501048837,Real Estate
NY,dutchess,14,72931.6551711484,233,237463,72699,0.33318903393393,101,113.666666666667,300301,214.666666666667,0.000714838334426681,0.000378509118073755,0.000622837318059492,0.000255602979600448,214.666666666667,113.666666666667,106.020976020106,95.418878418095,31.9522890750196,28.7570601675176,137.973265095125,124.175938585613,Real Estate
NY,erie,23,53539.8876672255,391,729656,231493,0.331613754630828,304.666666666667,264.333333333333,918442,569,0.000619527417082407,0.000287806234180638,0.000830446864287683,0.000287806234180638,762.717278930108,264.333333333333,510.633201665703,616.031440237699,0,0,510.633201665703,616.031440237699,Real Estate
NY,essex,9,49929.9655494151,5,30784,8338,0.275345790652104,6,6.33333333333333,34197,12.3333333333333,0.000360655418116599,0.00018520143092474,0.000297934938457814,8.99139074336323e-05,12.3333333333333,6.33333333333333,0,0,0,0,0,0,Real Estate
NY,franklin,20,48044.141472296,21,45596,13157,0.32731730714597,6.33333333333333,10.5,54244,16.8333333333333,0.0003103261804685,0.000193569795737777,0.000274232345313369,7.94028902652057e-05,16.8333333333333,10.5,0,0,0,0,0,0,Real Estate
NY,fulton,7,44879.0600331352,9,47994,13137,0.305195451626282,17,17,50217,34,0.000677061552860585,0.000338530776430293,0.000237561545682702,7.22560755316843e-05,34,17,4.87880321533237,4.39092289379913,0,0,4.87880321533237,4.39092289379913,Real Estate
NY,genesee,20,51241.3639318305,29,55497,16146,0.314424768706079,12.6666666666667,4,60819,16.6666666666667,0.000274037170401793,6.57689208964304e-05,0.000274232345313369,7.94028902652057e-05,16.6785370096138,4.82920438303954,0,0,0,0,0,0,Real Estate
NY,greene,8,51928.3586893204,7,45517,12249,0.290726768047383,13.6666666666667,18.3333333333333,51158,32,0.000625513116228156,0.000358366889505714,0.000313229236816965,9.26894506163848e-05,32,18.3333333333333,10.8236550543071,9.74128954887637,0,0,10.8236550543071,9.74128954887637,Real Estate
NY,hamilton,18,50998.9255744256,0,3859,901,0.213037317269721,2.5,2,4234,4.5,0.00106282475200756,0.000472366556447804,0.000482998454404946,0.000185696095076401,4.5,2,0,0,0,0,0,0,Real Estate
NY,herkimer,7,45574.8992154496,18,58474,16207,0.314076164316865,17.3333333333333,8.33333333333333,60947,25.6666666666667,0.000421130927964734,0.000136730820767771,0.000237561545682702,7.22560755316843e-05,25.6666666666667,8.33333333333333,0.789421315979485,0.710479184381536,0,0,0.789421315979485,0.710479184381536,Real Estate
NY,jefferson,4,49474.0765826089,9961,104581,30853,0.379617369484688,30.6666666666667,12.3333333333333,117816,43,0.000364975894615332,0.00010468300853308,0.000458308718844156,0.000142525513043037,53.9961000193431,16.7917858446784,0,0,0,0,0,0,Real Estate
NY,kings,2,49626.8220025827,1043,1121903,584552,0.361431309210677,1607.33333333333,1324.33333333333,2504700,2931.66666666667,0.00117046619022904,0.000528739303442861,0.00101314317490008,0.00032345230532466,2931.66666666667,1324.33333333333,1868.896556112,1682.0069005008,350.957309224352,315.861578301917,2219.85386533635,1997.86847880272,Real Estate
NY,lewis,20,48143.9250720461,164,22699,6431,0.320672023406608,1.66666666666667,0,23273,1.66666666666667,7.16137441097695e-05,0,0.000274232345313369,7.94028902652057e-05,6.38220937247804,1.84794346514213,0,0,0,0,0,0,Real Estate
NY,livingston,20,51787.8917800361,27,60722,15711,0.349336276448052,12.6666666666667,10,65238,22.6666666666667,0.000347445762694544,0.000153284895306416,0.000274232345313369,7.94028902652057e-05,22.6666666666667,10,0,0,0,0,0,0,Real Estate
NY,madison,12,54673.1196418429,82,73756,18930,0.346960287622789,19.3333333333333,10.3333333333333,78741,29.6666666666667,0.000376762635306469,0.000131231929151691,0.000378843017158043,0.000112753657637232,29.8304780140414,10.3333333333333,0,0,0,0,0,0,Real Estate
NY,monroe,23,55730.904920551,202,570158,182616,0.346415834791881,252.333333333333,236,745041,488.333333333333,0.000655444912875041,0.000316761091000361,0.000830446864287683,0.000287806234180638,618.71696221576,236,242.732579794892,276.787347361108,44.1453027338804,50.3387771533953,286.877882528772,327.126124514503,Real Estate
NY,montgomery,7,47404.6142115105,89,53629,14990,0.311102937188103,17,11.6666666666667,59813,28.6666666666667,0.00047927150730889,0.000195052357625711,0.000237561545682702,7.22560755316843e-05,28.6666666666667,11.6666666666667,6.16709941366484,5.55038947229835,0,0,6.16709941366484,5.55038947229835,Real Estate
NY,nassau,3,100680.208415046,359,964234,341559,0.315083603922074,732,950,1352568,1682,0.00124356039770274,0.000702367644362428,0.000950424086085035,0.00049679404187911,1682,950,880.170236344637,792.153212710173,60.8264104516623,54.743769406496,940.996646796299,846.896982116669,Real Estate
NY,nassau,3,100680.208415046,359,964234,341559,0.315083603922074,732,950,1352568,1682,0.00124356039770274,0.000702367644362428,0.000950424086085035,0.00049679404187911,1682,950,2640.51070903391,2376.45963813052,182.479231354987,164.231308219488,2822.9899403889,2540.69094635001,Real Estate
NY,new york,3,79881.3528365997,501,915512,306468,0.331025716356064,1901.33333333333,2269.33333333333,1577385,4170.66666666667,0.00264403849831631,0.00143866800643681,0.000950424086085035,0.00049679404187911,4170.66666666667,2269.33333333333,3645.2840107166,3280.75560964494,160.791476290797,144.712328661718,3806.07548700739,3425.46793830665,Real Estate
NY,niagara,20,49292.8899220521,190,189497,55249,0.312094042921788,31.3333333333333,26.3333333333333,216156,57.6666666666667,0.000266782632296428,0.000121825595094901,0.000274232345313369,7.94028902652057e-05,59.2769668335566,26.3333333333333,13.4595839110551,12.451889795032,0,0,13.4595839110551,12.451889795032,Real Estate
NY,oneida,20,49401.195252737,326,203801,56663,0.32210205111768,61,43,237254,104,0.000438348773887901,0.00018124035843442,0.000274232345313369,7.94028902652057e-05,104,43,0,0,0,0,0,0,Real Estate
NY,onondaga,17,56525.3014271508,498,373504,112369,0.346964005426556,226.333333333333,194.333333333333,462682,420.666666666667,0.000909191770301561,0.000420014898641688,0.000540449770019321,0.000170754963605015,420.666666666667,194.333333333333,236.817498270211,213.13574844319,0,0,236.817498270211,213.13574844319,Real Estate
NY,ontario,8,58021.9524076671,71,101244,28491,0.312197347654111,24.6666666666667,16.3333333333333,107384,41,0.000381807345600834,0.000152102113288137,0.000313229236816965,9.26894506163848e-05,41,16.3333333333333,0,0,0,0,0,0,Real Estate
NY,orange,14,71623.3181673482,4392,274626,87276,0.354243024715905,112,107,363149,219,0.000603058248817978,0.000294644897824309,0.000622837318059492,0.000255602979600448,226.182749215987,107,86.6663298450142,80.5579263649513,28.4863645378908,26.4785927932148,115.152694382905,107.036519158166,Real Estate
NY,orleans,20,47093.3413075122,18,37599,10560,0.320401719286688,10.3333333333333,7.5,42119,17.8333333333333,0.000423403531264592,0.000178066905672024,0.000274232345313369,7.94028902652057e-05,17.8333333333333,7.5,0,0,0,0,0,0,Real Estate
NY,oswego,20,48776.663228936,144,119418,30988,0.35008811273426,28.6666666666667,29,124840,57.6666666666667,0.000461924596817259,0.000232297340595963,0.000274232345313369,7.94028902652057e-05,57.6666666666667,29,0,0,0,0,0,0,Real Estate
NY,otsego,10,47798.9380378658,13,56807,14600,0.352809171720579,20.3333333333333,19,61495,39.3333333333333,0.000639618397159661,0.000308968208797463,0.000260317970744854,7.3882526782416e-05,39.3333333333333,19,11.1677988157396,10.0510189341656,0,0,11.1677988157396,10.0510189341656,Real Estate
NY,putnam,6,97111.7168342064,33,90175,26519,0.306207075039294,74.6666666666667,47.3333333333333,100321,122,0.0012160963307782,0.000471818795001379,0.000645142560377279,0.000214851605134615,122,47.3333333333333,23.6598216427114,21.2938394784402,17.9501587313637,16.1551428582273,41.609980374075,37.4489823366675,Real Estate
NY,queens,2,58359.4777280102,492,945250,524513,0.328940704870335,734,723,2235260,1457,0.000651825738392849,0.00032345230532466,0.00101314317490008,0.00032345230532466,2264.63841312716,723,281.087238064136,393.208552562714,91.0904076185725,127.424950270684,372.177645682708,520.633502833399,Real Estate
NY,rensselaer,12,60945.7825477377,239,142462,40254,0.336077275428308,22,14,161811,36,0.00022248178430391,8.65206938959651e-05,0.000378843017158043,0.000112753657637232,61.3009674493601,18.2447820959381,16.8284442200653,25.7899977839398,10.7261510941824,16.4380859770349,27.5545953142477,42.2280837609747,Real Estate
NY,richmond,14,73814.4540044467,344,356125,122414,0.331079726086276,192,191.666666666667,468730,383.666666666667,0.000818523812571559,0.000408906335559206,0.000622837318059492,0.000255602979600448,383.666666666667,191.666666666667,312.949094875769,281.654185388192,9.93957673497716,8.94561906147944,322.888671610746,290.599804449671,Real Estate
NY,rockland,6,86721.8953780115,170,227643,74461,0.350570600802714,107.333333333333,143.333333333333,311689,250.666666666667,0.000804220446235403,0.000459860095586733,0.000645142560377279,0.000214851605134615,250.666666666667,143.333333333333,98.6455422194582,88.7809879975124,29.6416895540896,26.6775205986806,128.287231773548,115.458508596193,Real Estate
NY,saint lawrence,10,44911.6355614014,142,105145,26619,0.362271296646059,22.6666666666667,12,112482,34.6666666666667,0.000308197459741707,0.000106683736064437,0.000260317970744854,7.3882526782416e-05,34.6666666666667,12,0,0,0,0,0,0,Real Estate
NY,saratoga,5,72590.749808988,1397,204776,56815,0.306548726502033,86.6666666666667,93,214912,179.666666666667,0.000836001091919794,0.000432735259082787,0.000409462994358886,0.000117998741346759,179.666666666667,93,141.022533475476,126.920280127928,66.3373152392557,59.7035837153301,207.359848714731,186.623863843258,Real Estate
NY,schenectady,12,61285.3831465338,121,139687,40577,0.319063894239518,54.6666666666667,45.6666666666667,172630,100.333333333333,0.000581204502886713,0.000264534939852092,0.000378843017158043,0.000112753657637232,100.333333333333,45.6666666666667,44.7608569941527,40.2847712947375,18.1407738188089,16.326696436928,62.9016308129616,56.6114677316654,Real Estate
NY,schoharie,20,50672.667313853,6,24154,6299,0.331485118840861,7,7,25971,14,0.000539062800816295,0.000269531400408148,0.000274232345313369,7.94028902652057e-05,14,7,1.23102427738077,1.10792184964269,0,0,1.23102427738077,1.10792184964269,Real Estate
NY,schuyler,8,52156.4579004921,5,17257,4798,0.291458133724625,3,5,17783,8,0.000449867851318675,0.000281167407074172,0.000313229236816965,9.26894506163848e-05,8,5,7.99741895760967,7.1976770618487,0,0,7.99741895760967,7.1976770618487,Real Estate
NY,seneca,20,48604.1238614183,26,30128,7530,0.319188135281942,2.33333333333333,8,32567,10.3333333333333,0.000317294602921157,0.000245647434519606,0.000274232345313369,7.94028902652057e-05,10.3333333333333,8,7.19070819895588,6.47163737906029,0,0,7.19070819895588,6.47163737906029,Real Estate
NY,steuben,7,47809.4160549075,70,93121,25666,0.310014237259436,16.3333333333333,11,97631,27.3333333333333,0.000279965721270225,0.0001126691317307,0.000237561545682702,7.22560755316843e-05,27.3333333333333,11,0,0,0,0,0,0,Real Estate
NY,suffolk,3,90618.2789960656,501,1211724,370712,0.323283118104668,686.666666666667,738.666666666667,1486867,1425.33333333333,0.000958615217994167,0.00049679404187911,0.000950424086085035,0.00049679404187911,1425.33333333333,738.666666666667,527.938649688527,475.144784719674,64.5443774129856,58.089939671687,592.483027101512,533.234724391361,Real Estate
NY,sullivan,7,48211.4564334232,29,63468,18386,0.304361005051137,20.6666666666667,12,79179,32.6666666666667,0.000412567305304016,0.000151555336642292,0.000237561545682702,7.22560755316843e-05,32.6666666666667,12,3.59598261197286,3.23638435077557,0,0,3.59598261197286,3.23638435077557,Real Estate
NY,tioga,8,56717.7607916319,0,48952,13964,0.30188494740544,4.33333333333333,3.5,51142,7.83333333333333,0.000153168302634495,6.84369011771147e-05,0.000313229236816965,9.26894506163848e-05,16.0191696292932,4.74032388342315,0.122454871093934,0.225378231930417,0,0,0.122454871093934,0.225378231930417,Real Estate
NY,tompkins,13,52458.8097248436,40,88052,21263,0.45568584124408,32.3333333333333,22,105068,54.3333333333333,0.000517125417190137,0.00020938820573343,0.000364208059924366,0.000113292471235234,54.3333333333333,22,48.2035969623109,43.3832372660798,0,0,48.2035969623109,43.3832372660798,Real Estate
NY,ulster,8,61060.0836632392,153,165417,45784,0.308278314072469,79,77.6666666666667,190993,156.666666666667,0.000820274390509949,0.000406646665933656,0.000313229236816965,9.26894506163848e-05,156.666666666667,77.6666666666667,41.6990360098076,37.5291324088268,17.0674223623125,15.3606801260812,58.76645837212,52.889812534908,Real Estate
NY,warren,8,56475.4340731768,42,63141,17770,0.285731631724255,57.3333333333333,26.3333333333333,65887,83.6666666666667,0.00126985090634976,0.000399674189647933,0.000313229236816965,9.26894506163848e-05,83.6666666666667,26.3333333333333,17.1166593412521,15.4049934071269,0,0,17.1166593412521,15.4049934071269,Real Estate
NY,washington,8,51092.8174830321,41,59876,16672,0.304626145839482,11,14,64049,25,0.000390326156536402,0.000218582647660385,0.000313229236816965,9.26894506163848e-05,25,14,0.823795684123864,0.741416115711478,0,0,0.823795684123864,0.741416115711478,Real Estate
NY,wayne,8,52983.3494934493,120,89162,25822,0.305720308016739,13.6666666666667,14.3333333333333,96778,28,0.000289321953336502,0.000148105285636543,0.000313229236816965,9.26894506163848e-05,30.3136990806722,14.3333333333333,4.18596398790825,4.07867312224225,0,0,4.18596398790825,4.07867312224225,Real Estate
NY,westchester,3,92743.6703821518,195,638814,238222,0.316600300038726,436.333333333333,541,947766,977.333333333333,0.00103119687067624,0.000570816003106252,0.000950424086085035,0.00049679404187911,977.333333333333,541,465.480101779147,418.932091601232,22.2885644200928,20.0597079780835,487.76866619924,438.991799579316,Real Estate
NY,wyoming,8,53161.1060762101,7,38010,10465,0.306922257589161,4.5,2.5,42255,7,0.000165660868536268,5.916459590581e-05,0.000313229236816965,9.26894506163848e-05,13.2355014017008,3.91659273579534,0,0,0,0,0,0,Real Estate
NY,yates,20,50800.737235871,11,25481,6972,0.336115875699257,2.66666666666667,2,26235,4.66666666666667,0.000177879423162442,7.62340384981894e-05,0.000274232345313369,7.94028902652057e-05,7.19448557929624,2.08313482610767,0,0,0,0,0,0,Real Estate
OH,adams,11,35487.491426216,0,30380,8279,0.316400255226694,1,1,31280,2,6.39386189258312e-05,3.19693094629156e-05,0.000150889303834474,4.82788586877806e-05,4.71981742394236,1.51016269975378,0,0,0,0,0,0,Real Estate
OH,allen,20,44998.3960452493,91,95193,29094,0.339833088477841,12,3.33333333333333,114312,15.3333333333333,0.000134135815429118,2.91599598758952e-05,0.000274232345313369,7.94028902652057e-05,31.3480478574619,9.07670319199619,0,0,0,0,0,0,Real Estate
OH,ashland,20,46288.4054316198,65,50498,13962,0.337126738331816,7.33333333333333,2.33333333333333,51405,9.66666666666667,0.000188049152157702,4.53911746587556e-05,0.000274232345313369,7.94028902652057e-05,14.0969137108337,4.0817055740829,4.14966279474849,5.44631322537559,0,0,4.14966279474849,5.44631322537559,Real Estate
OH,ashtabula,16,40762.9658760829,83,93934,25532,0.307129083321773,8.33333333333333,1,102159,9.33333333333333,9.13608525272696e-05,9.78866277077888e-06,0.000202204023860075,6.03889045452715e-05,20.6569608735214,6.1692700994404,0,0,0,0,0,0,Real Estate
OH,athens,19,34332.3254891176,0,64031,13656,0.486716562431697,8.66666666666667,2,70012,10.6666666666667,0.000152354834409339,2.85665314517511e-05,0.00029487753153218,9.74943940723409e-05,20.644965737631,6.82577751779273,0,0,0,0,0,0,Real Estate
OH,auglaize,8,54740.4067699039,19,44058,12387,0.317727100020478,6,2,44683,8,0.000179039008123895,4.47597520309737e-05,0.000313229236816965,9.26894506163848e-05,13.9960219886924,4.14164272189192,0,0,0,0,0,0,Real Estate
OH,belmont,7,42663.6095017794,13,64387,17961,0.289643872287904,7.33333333333333,4.5,68964,11.8333333333333,0.000171587108249715,6.52514355315817e-05,0.000237561545682702,7.22560755316843e-05,16.3831944364619,4.98306799296708,1.22190123165783,1.52254486600244,0,0,1.22190123165783,1.52254486600244,Real Estate
OH,brown,7,44348.3801238961,14,39208,10990,0.315044780606934,3,1,39861,4,0.000100348711773413,2.50871779433532e-05,0.000237561545682702,7.22560755316843e-05,9.46944077245819,2.88019942676847,0,0,0,0,0,0,Real Estate
OH,butler,17,57198.4684236847,97,316472,92347,0.358573880556576,80.6666666666667,17.3333333333333,363027,98,0.000269952372688533,4.77466781625976e-05,0.000540449770019321,0.000170754963605015,196.197858660804,61.9886621726378,16.6804422111265,30.0551055000457,9.6555114771769,17.3974653927269,26.3359536883034,47.4525708927726,Real Estate
OH,carroll,7,45977.5763827919,5,22102,6397,0.289400034507696,2,0,22868,2,8.74584572328144e-05,0,0.000237561545682702,7.22560755316843e-05,5.43255742667203,1.65235193525856,0,0,0,0,0,0,Real Estate
OH,champaign,20,50224.9458605435,18,34015,10124,0.323827715232278,6.66666666666667,3.5,37171,10.1666666666667,0.00027351071175558,9.41594253584784e-05,0.000274232345313369,7.94028902652057e-05,10.1934905076432,3.5,0,0,0,0,0,0,Real Estate
OH,clark,20,43877.9924728439,155,117735,35638,0.320014273327289,30.6666666666667,13,137322,43.6666666666667,0.00031798740672774,9.46680065830675e-05,0.000274232345313369,7.94028902652057e-05,43.6666666666667,13,0,0,0,0,0,0,Real Estate
OH,clermont,12,66011.7601707969,117,226705,63966,0.326704944276741,37.6666666666667,8,234949,45.6666666666667,0.000194368423218088,3.40499427535337e-05,0.000378843017158043,0.000112753657637232,89.008788038265,26.49135910821,9.65950644113253,16.9445882898333,11.465027434946,20.1118111780073,21.1245338760785,37.0563994678405,Real Estate
OH,clinton,20,47237.0118763527,0,44058,12632,0.332851617260339,4.33333333333333,1,47054,5.33333333333333,0.00011334495119083,2.12521783482807e-05,0.000274232345313369,7.94028902652057e-05,12.9037287763753,3.73622359853899,7.5,16.3312817326,0,0,7.5,16.3312817326,Real Estate
OH,columbiana,7,44064.8584707239,9,106454,29752,0.293240396878516,9.66666666666667,3.5,112048,13.1666666666667,0.000117509162739778,3.12366128801942e-05,0.000237561545682702,7.22560755316843e-05,26.6182960706554,8.09614875117416,0,0,0,0,0,0,Real Estate
OH,coshocton,16,40845.9083619702,0,33415,9440,0.309242828684268,2.5,1,34827,3.5,0.000100496741034255,2.87133545812157e-05,0.000202204023860075,6.03889045452715e-05,7.04215953897483,2.10316437859817,0,0,0,0,0,0,Real Estate
OH,crawford,7,41109.3108072012,12,43496,12346,0.298070349835439,11,2,45345,13,0.000286690925129562,4.41062961737788e-05,0.000237561545682702,7.22560755316843e-05,13,3.27645174498422,0,0,0,0,0,0,Real Estate
OH,cuyahoga,23,47902.5584685673,342,814901,309808,0.32061605975534,506.333333333333,213,1285784,719.333333333333,0.000559451146797077,0.000165657684338894,0.000830446864287683,0.000287806234180638,1067.77529095127,370.056651009717,492.269920495631,657.651008098339,0,0,492.269920495631,657.651008098339,Real Estate
OH,darke,7,43173.7103379627,8,51115,14115,0.308631326068518,4,0,53329,4,7.50060942451574e-05,0,0.000237561545682702,7.22560755316843e-05,12.6689196697128,3.85334425202919,0,0,0,0,0,0,Real Estate
OH,defiance,20,48586.5129762927,0,34866,10522,0.326053204263896,2.66666666666667,3,38644,5.66666666666667,0.00014663768415968,7.76317151433599e-05,0.000274232345313369,7.94028902652057e-05,10.5974347522898,3.06844529140861,0,0,0,0,0,0,Real Estate
OH,delaware,6,91909.5571042953,106,162827,49558,0.32591024980479,49.6666666666667,12,175309,61.6666666666667,0.0003517598449975,6.84505644319459e-05,0.000645142560377279,0.000214851605134615,113.09929711718,37.6654200445443,0.420524924343854,0.694134584224717,0,0,0.420524924343854,0.694134584224717,Real Estate
OH,erie,7,48215.9842591191,13,68994,21246,0.295123108067235,16,4.66666666666667,80092,20.6666666666667,0.000258036591253392,5.82663270572175e-05,0.000237561545682702,7.22560755316843e-05,20.6666666666667,5.78713360148366,5.45155359441074,4.90639823496966,0,0,5.45155359441074,4.90639823496966,Real Estate
OH,fairfield,12,60408.8804424618,140,124017,36230,0.329114778060578,11,3,133300,14,0.000105026256564141,2.25056264066017e-05,0.000378843017158043,0.000112753657637232,50.4997741871671,15.030062563043,2.06661035399756,6.70907289919744,0,0,2.06661035399756,6.70907289919744,Real Estate
OH,fayette,16,38867.5212857553,33,24963,6955,0.316963271794547,3.33333333333333,0,26410,3.33333333333333,0.000126214817619589,0,0.000202204023860075,6.03889045452715e-05,5.34020827014458,1.59487096904062,0,0,0,0,0,0,Real Estate
OH,franklin,23,54461.1033928307,663,849034,284991,0.374252062690394,418.333333333333,147.666666666667,1191109,566,0.00047518740938067,0.00012397410032723,0.000830446864287683,0.000287806234180638,989.152734074838,342.808595788665,398.785896032701,627.233468964855,114.549799571128,180.17053478826,513.335695603829,807.404003753115,Real Estate
OH,fulton,20,52966.9614940316,0,45112,13319,0.319391952555762,3.66666666666667,1,47891,4.66666666666667,9.74435001705261e-05,2.08807500365413e-05,0.000274232345313369,7.94028902652057e-05,13.1332612494026,3.80268381769096,0,0,0,0,0,0,Real Estate
OH,gallia,16,38813.7196600031,0,30452,8506,0.319982799637877,1.5,0,32558,1.5,4.60716260212544e-05,0,0.000202204023860075,6.03889045452715e-05,6.58335860883632,1.96614195418495,0,0,0,0,0,0,Real Estate
OH,geauga,5,72225.5122568945,9,86148,23980,0.315711195220908,12.6666666666667,5,88752,17.6666666666667,0.000199056547082507,5.63367586082567e-05,0.000409462994358886,0.000117998741346759,36.3406596753398,10.4726242920076,0,0,0,0,0,0,Real Estate
OH,greene,12,57189.7743170197,2920,152532,45262,0.369244593008213,23.6666666666667,12.5,174727,36.1666666666667,0.000206989570396485,7.15401741001677e-05,0.000378843017158043,0.000112753657637232,66.1941038589733,19.7011083379806,8.94352728340978,14.732015570799,0,0,8.94352728340978,14.732015570799,Real Estate
OH,guernsey,16,39426.48465584,62,40778,11391,0.310356116099399,3.66666666666667,4,42767,7.66666666666667,0.000179265944926384,9.35300582224612e-05,0.000202204023860075,6.03889045452715e-05,8.64765948842382,4,0,0,0,0,0,0,Real Estate
