state,county,cluster,others,core,pop.base_count,total,total.pp,core.pp,target.total.pp,target.core.pp,potential_total,potential_core,sl_acv,potential_sl_acv,da_acv,potential_da_acv,acv,potential_acv,pa
MD,anne arundel,17,401.6666667,82.33333333,512189,484,0.000944964,0.000160748,0.000888594,0.00013662,484,82.33333333,2236.120549,2236.120549,373.188887,373.188887,2609.309436,2609.309436,DUI & DWI
MD,baltimore,9,266.3333333,25.66666667,801942,292,0.000364116,3.20E-05,0.001340404,0.000190045,1074.926351,152.4052098,4019.032072,10608.10329,126.2348974,333.1928701,4145.266969,10941.29616,DUI & DWI
MD,baltimore city,7,1347.666667,206.6666667,644059,1554.333333,0.00241334,0.000320882,0.000581884,7.28E-05,1554.333333,206.6666667,2583.718525,2583.718525,0,0,2583.718525,2583.718525,DUI & DWI
MD,calvert,17,39.66666667,3.666666667,90678,43.33333333,0.000477881,4.04E-05,0.000888594,0.00013662,80.57591041,12.38841825,18.79562127,30.24201663,25.35701026,40.79924335,44.15263153,71.04125998,DUI & DWI
MD,caroline,10,8.333333333,0,34181,8.333333333,0.0002438,0,0.000632396,7.61E-05,21.61592322,2.600884691,2.815897604,2.815897604,0,0,2.815897604,2.815897604,DUI & DWI
MD,carroll,17,86.33333333,16.66666667,154289,103,0.000667578,0.000108022,0.000888594,0.00013662,137.1002519,21.07894597,225.7994297,281.8903226,36.494292,45.55984821,262.2937217,327.4501708,DUI & DWI
MD,cecil,10,61,4,101117,65,0.00064282,3.96E-05,0.000632396,7.61E-05,65,7.694147547,27.24542756,27.24542756,0,0,27.24542756,27.24542756,DUI & DWI
MD,charles,17,102,11.66666667,146622,113.6666667,0.000775236,7.96E-05,0.000888594,0.00013662,130.2874031,20.03148129,281.8794166,313.5219466,135.9881486,151.2535735,417.8675651,464.77552,DUI & DWI
MD,dorchester,19,9.333333333,0,31914,9.333333333,0.000292453,0,0.000430047,5.10E-05,13.7245229,1.626064036,12.48354324,12.48354324,1.65441694,1.65441694,14.13796018,14.13796018,DUI & DWI
MD,frederick,17,149.3333333,23.33333333,247113,172.6666667,0.000698736,9.44E-05,0.000888594,0.00013662,219.5830847,33.7605505,424.7810579,512.0052662,289.5055976,348.9524493,714.2866554,860.9577155,DUI & DWI
MD,garrett,22,11.33333333,1,27932,12.33333333,0.000441549,3.58E-05,0.000433576,5.09E-05,12.33333333,1.420723892,36.96653955,36.96653955,0,0,36.96653955,36.96653955,DUI & DWI
MD,harford,4,172,17,238802,189,0.000791451,7.12E-05,0.000716238,9.74E-05,189,23.25998379,882.3497287,882.3497287,67.32530198,67.32530198,949.6750307,949.6750307,DUI & DWI
MD,howard,17,269.3333333,30,296019,299.3333333,0.001011196,0.000101345,0.000888594,0.00013662,299.3333333,40.44208276,1284.462088,1284.462088,103.7857196,103.7857196,1388.247808,1388.247808,DUI & DWI
MD,kent,23,5.666666667,1,21870,6.666666667,0.000304832,4.57E-05,0.000444987,4.73E-05,9.731868132,1.033895901,43.78628125,43.78628125,0,0,43.78628125,43.78628125,DUI & DWI
MD,montgomery,9,1246.666667,208,980881,1454.666667,0.001483021,0.000212054,0.001340404,0.000190045,1454.666667,208,5504.097017,5504.097017,858.0576423,858.0576423,6362.154659,6362.154659,DUI & DWI
MD,prince georges,15,915.3333333,116.6666667,856107,1032,0.001205457,0.000136276,0.001026134,0.000165966,1032,142.0845574,1562.243477,1562.243477,676.1990654,676.1990654,2238.442542,2238.442542,DUI & DWI
MD,queen annes,17,37.66666667,2,45800,39.66666667,0.000866084,4.37E-05,0.000888594,0.00013662,40.69759696,6.257190892,25.29102835,25.80376617,1.065761002,1.087367714,26.35678935,26.89113388,DUI & DWI
MD,saint marys,17,44.66666667,7,103749,51.66666667,0.000497997,6.75E-05,0.000888594,0.00013662,92.19072024,14.17417681,82.86155829,129.2621196,14.397163,22.45924218,97.25872129,151.7213618,DUI & DWI
MD,somerset,5,8,1,24843,9,0.000362275,4.03E-05,0.000785972,0.000101992,19.52589641,2.533790653,168.5265841,168.5265841,6.400869711,6.400869711,174.9274538,174.9274538,DUI & DWI
MD,talbot,12,23.33333333,2,37696,25.33333333,0.000672043,5.31E-05,0.000474739,4.01E-05,25.33333333,2,252.4486705,252.4486705,3.223015629,3.223015629,255.6716862,255.6716862,DUI & DWI
MD,washington,10,71.33333333,4.5,146692,75.83333333,0.000516956,3.07E-05,0.000632396,7.61E-05,92.76741492,11.16201916,16.44385623,19.23545261,6.067171615,7.097166894,22.51102785,26.3326195,DUI & DWI
MD,wicomico,5,49.66666667,2.333333333,98227,52,0.000529386,2.38E-05,0.000785972,0.000101992,77.20364799,10.01838162,521.5686719,707.9115581,33.20935067,45.07418571,554.7780225,752.9857438,DUI & DWI
MD,worcester,10,46.33333333,11.33333333,53587,57.66666667,0.001076132,0.000211494,0.000632396,7.61E-05,57.66666667,11.33333333,968.7896164,968.7896164,68.85060328,68.85060328,1037.64022,1037.64022,DUI & DWI
ME,androscoggin,1,34.33333333,2.333333333,107702,36.66666667,0.000340446,2.17E-05,0.00061516,8.68E-05,66.25396726,9.34436648,11.66666667,18.37255156,38.31616988,60.33992629,49.98283655,78.71247786,DUI & DWI
ME,aroostook,22,9.333333333,2,71498,11.33333333,0.000158513,2.80E-05,0.000433576,5.09E-05,30.99982657,3.636650322,9.337142382,9.337142382,0,0,9.337142382,9.337142382,DUI & DWI
ME,cumberland,15,158.6666667,63,282052,221.6666667,0.000785907,0.000223363,0.001026134,0.000165966,289.4230509,63,2069.900319,2546.077498,103.7029511,127.5596452,2173.603271,2673.637143,DUI & DWI
ME,franklin,24,3.333333333,0,30279,3.333333333,0.000110087,0,0.000364875,3.79E-05,11.04804184,1.147714351,35,35,0,0,35,35,DUI & DWI
ME,hancock,22,20,3.333333333,57427,23.33333333,0.000406313,5.80E-05,0.000433576,5.09E-05,24.89897676,3.333333333,12.83453103,12.83453103,0,0,12.83453103,12.83453103,DUI & DWI
ME,kennebec,1,29,6,128765,35,0.000271813,4.66E-05,0.00061516,8.68E-05,79.21108331,11.17181993,4.423033627,8.234714082,8.052302791,14.99161362,12.47533642,23.2263277,DUI & DWI
ME,knox,12,24,1,39736,25,0.000629152,2.52E-05,0.000474739,4.01E-05,25,1.592689086,16.55237589,16.55237589,0,0,16.55237589,16.55237589,DUI & DWI
ME,lincoln,12,9,1,34457,10,0.000290217,2.90E-05,0.000474739,4.01E-05,16.35807364,1.381097439,0,0,0,0,0,0,DUI & DWI
ME,oxford,19,7.666666667,1,57841,8.666666667,0.000149836,1.73E-05,0.000430047,5.10E-05,24.87435386,2.947081842,86.41510404,86.41510404,1.166389643,1.166389643,87.58149369,87.58149369,DUI & DWI
ME,penobscot,24,51.66666667,13,151435,64.66666667,0.000427026,8.58E-05,0.000364875,3.79E-05,64.66666667,13,54.54991514,54.54991514,87.09463514,87.09463514,141.6445503,141.6445503,DUI & DWI
ME,piscataquis,19,2,0,17199,2,0.000116286,0,0.000430047,5.10E-05,7.39637994,0.876313698,0,0,0,0,0,0,DUI & DWI
ME,sagadahoc,12,15.66666667,0,35281,15.66666667,0.000444054,0,0.000474739,4.01E-05,16.74925838,1.414124815,14.13660918,14.13660918,0,0,14.13660918,14.13660918,DUI & DWI
ME,somerset,19,10.33333333,0,45469,10.33333333,0.000227261,0,0.000430047,5.10E-05,19.55381124,2.316710711,0,0,0,0,0,0,DUI & DWI
ME,waldo,19,9.333333333,0,38829,9.333333333,0.00024037,0,0.000430047,5.10E-05,16.69829855,1.978393196,3.419944221,3.419944221,0,0,3.419944221,3.419944221,DUI & DWI
ME,washington,19,5.666666667,2,33154,7.666666667,0.000231244,6.03E-05,0.000430047,5.10E-05,14.2577813,2,11.98647688,11.98647688,0,0,11.98647688,11.98647688,DUI & DWI
ME,york,10,65.66666667,15,197131,80.66666667,0.000409203,7.61E-05,0.000632396,7.61E-05,124.6648302,15,663.7906639,928.8754424,99.98209723,139.9099443,763.7727612,1068.785387,DUI & DWI
MI,alcona,19,2,0,10438,2,0.000191608,0,0.000430047,5.10E-05,4.488831549,0.531831059,0,0,0,0,0,0,DUI & DWI
MI,alger,22,3,0,9795,3,0.000306279,0,0.000433576,5.09E-05,4.246878252,0.498209599,0,0,0,0,0,0,DUI & DWI
MI,allegan,10,34,1.666666667,93985,35.66666667,0.000379493,1.77E-05,0.000632396,7.61E-05,59.43572581,7.151462733,188.9507384,279.9547904,9.935257681,14.72036047,198.8859961,294.6751508,DUI & DWI
MI,alpena,19,14,2,29919,16,0.000534777,6.68E-05,0.000430047,5.10E-05,16,2,4.146738307,4.146738307,0,0,4.146738307,4.146738307,DUI & DWI
MI,antrim,19,1.666666667,1,22943,2.666666667,0.00011623,4.36E-05,0.000430047,5.10E-05,9.866570438,1.168978729,42.29285598,42.29285598,0,0,42.29285598,42.29285598,DUI & DWI
MI,arenac,14,3,0,17398,3,0.000172434,0,0.000388223,4.00E-05,6.754304893,0.696393548,0.435855675,0.435855675,0,0,0.435855675,0.435855675,DUI & DWI
MI,baraga,22,1,0,8077,1,0.000123808,0,0.000433576,5.09E-05,3.50199445,0.410825822,0,0,0,0,0,0,DUI & DWI
MI,barry,10,38.33333333,5,52689,43.33333333,0.000822436,9.49E-05,0.000632396,7.61E-05,43.33333333,5,10.79267103,10.79267103,0,0,10.79267103,10.79267103,DUI & DWI
MI,bay,1,55.66666667,2.333333333,104814,58,0.000553361,2.23E-05,0.00061516,8.68E-05,64.47738505,9.09379982,35.83966083,38.92623952,0,0,35.83966083,38.92623952,DUI & DWI
MI,benzie,19,4,0,15760,4,0.000253807,0,0.000430047,5.10E-05,6.777542174,0.802994586,139.701639,139.701639,0,0,139.701639,139.701639,DUI & DWI
MI,berrien,1,47,5,168117,52,0.000309308,2.97E-05,0.00061516,8.68E-05,103.4188614,14.58605095,202.4637388,342.5476643,0,0,202.4637388,342.5476643,DUI & DWI
MI,branch,24,65.66666667,9,45752,74.66666667,0.001631987,0.000196713,0.000364875,3.79E-05,74.66666667,9,0,0,0,0,0,0,DUI & DWI
MI,calhoun,1,46,7.5,136259,53.5,0.000392635,5.50E-05,0.00061516,8.68E-05,83.82109269,11.82200918,0,0,0,0,0,0,DUI & DWI
MI,cass,19,10,0,42623,10,0.000234615,0,0.000430047,5.10E-05,18.32989721,2.171702933,0,0,0,0,0,0,DUI & DWI
MI,charlevoix,19,16.33333333,0,27048,16.33333333,0.000603865,0,0.000430047,5.10E-05,16.33333333,1.378134362,17.1099978,17.1099978,0,0,17.1099978,17.1099978,DUI & DWI
MI,cheboygan,14,8.666666667,0,22384,8.666666667,0.000387181,0,0.000388223,4.00E-05,8.689985097,0.895969259,0,0,0,0,0,0,DUI & DWI
MI,chippewa,1,10.33333333,0,38978,10.33333333,0.000265107,0,0.00061516,8.68E-05,23.97770827,3.381782294,0,0,0,0,0,0,DUI & DWI
MI,clare,16,2.666666667,0,33835,2.666666667,7.88E-05,0,0.000275313,3.16E-05,9.315217733,1.070389117,2.459181934,2.459181934,0,0,2.459181934,2.459181934,DUI & DWI
MI,clinton,10,52,3.5,56381,55.5,0.000984374,6.21E-05,0.000632396,7.61E-05,55.5,4.290116724,0.408711847,0.408711847,0,0,0.408711847,0.408711847,DUI & DWI
MI,crawford,19,2.5,0,11889,2.5,0.000210278,0,0.000430047,5.10E-05,5.11282988,0.605761588,54.26309172,54.26309172,0,0,54.26309172,54.26309172,DUI & DWI
MI,delta,19,16.33333333,0,38602,16.33333333,0.000423121,0,0.000430047,5.10E-05,16.60067786,1.96682722,0,0,0,0,0,0,DUI & DWI
MI,dickinson,22,19,0,26255,19,0.000723672,0,0.000433576,5.09E-05,19,1.335425525,0,0,0,0,0,0,DUI & DWI
MI,eaton,10,89,10.5,115752,99.5,0.000859596,9.07E-05,0.000632396,7.61E-05,99.5,10.5,3.694597002,3.694597002,0,0,3.694597002,3.694597002,DUI & DWI
MI,emmet,10,19.33333333,0,34927,19.33333333,0.000553535,0,0.000632396,7.61E-05,22.08769054,2.657648975,26.1839437,26.1839437,0,0,26.1839437,26.1839437,DUI & DWI
MI,genesee,8,232.3333333,15.66666667,439732,248,0.00056398,3.56E-05,0.001072626,0.000205489,471.6677745,90.36002971,640.6581509,1048.371455,207.3015793,339.2278053,847.9597302,1387.599261,DUI & DWI
MI,gladwin,19,2.666666667,1,26617,3.666666667,0.000137757,3.76E-05,0.000430047,5.10E-05,11.44656346,1.356174295,0,0,0,0,0,0,DUI & DWI
MI,gogebic,2,6.666666667,0,16499,6.666666667,0.000404065,0,0.000293878,4.58E-05,6.666666667,0.756279795,0,0,0,0,0,0,DUI & DWI
MI,grand traverse,10,97,2,93754,99,0.001055955,2.13E-05,0.000632396,7.61E-05,99,7.133885589,320.7648315,320.7648315,0,0,320.7648315,320.7648315,DUI & DWI
MI,gratiot,24,19.66666667,1,45082,20.66666667,0.000458424,2.22E-05,0.000364875,3.79E-05,20.66666667,1.708816617,14.25887382,14.25887382,0,0,14.25887382,14.25887382,DUI & DWI
MI,hillsdale,2,7.333333333,1,43432,8.333333333,0.000191871,2.30E-05,0.000293878,4.58E-05,12.76369916,1.990832417,0,0,0,0,0,0,DUI & DWI
MI,houghton,5,14.33333333,1,37275,15.33333333,0.000411357,2.68E-05,0.000785972,0.000101992,29.29709732,3.801756897,0,0,0,0,0,0,DUI & DWI
MI,huron,19,9,1,33416,10,0.000299258,2.99E-05,0.000430047,5.10E-05,14.37045364,1.702593088,23.42488618,23.42488618,0,0,23.42488618,23.42488618,DUI & DWI
MI,ingham,5,352.6666667,53,297878,405.6666667,0.001361855,0.000177925,0.000785972,0.000101992,405.6666667,53,253.2100799,253.2100799,318.0698926,318.0698926,571.2799725,571.2799725,DUI & DWI
MI,ionia,1,19,3,63315,22,0.000347469,4.74E-05,0.00061516,8.68E-05,38.9488583,5.493292266,1.740174027,1.740174027,12.02974296,12.02974296,13.76991698,13.76991698,DUI & DWI
MI,iosco,19,15,0,27290,15,0.000549652,0,0.000430047,5.10E-05,15,1.390464609,0,0,0,0,0,0,DUI & DWI
MI,iron,22,2,0,11760,2,0.000170068,0,0.000433576,5.09E-05,5.098855359,0.598156701,0,0,0,0,0,0,DUI & DWI
MI,isabella,18,31.66666667,1.5,67206,33.16666667,0.000493508,2.23E-05,0.000914481,0.000122016,61.45858636,8.20023273,3.623175183,5.814573552,0,0,3.623175183,5.814573552,DUI & DWI
MI,jackson,1,174,6.333333333,160394,180.3333333,0.001124315,3.95E-05,0.00061516,8.68E-05,180.3333333,13.91599336,46.67815823,46.67815823,0,0,46.67815823,46.67815823,DUI & DWI
MI,kalamazoo,7,124,11.66666667,247216,135.6666667,0.000548778,4.72E-05,0.000581884,7.28E-05,143.8510377,18.00072814,516.2057121,540.3846748,0,0,516.2057121,540.3846748,DUI & DWI
MI,kalkaska,19,3.333333333,1,17255,4.333333333,0.000251135,5.80E-05,0.000430047,5.10E-05,7.420462577,1,10.15070505,10.15070505,0,0,10.15070505,10.15070505,DUI & DWI
MI,kent,8,434.6666667,104.6666667,616447,539.3333333,0.000874906,0.00016979,0.001072626,0.000205489,661.216797,126.6729945,3762.605293,4408.822606,0,0,3762.605293,4408.822606,DUI & DWI
MI,keweenaw,6,0,0,1923,0,0,0,0.000359483,0,0.691286128,0,NA,NA,NA,NA,NA,NA,DUI & DWI
MI,lake,16,0,0,9901,0,0,0,0.000275313,3.16E-05,2.725874709,0.313223663,NA,NA,NA,NA,NA,NA,DUI & DWI
MI,lapeer,10,36.33333333,3,83561,39.33333333,0.000470714,3.59E-05,0.000632396,7.61E-05,52.84363127,6.358284592,62.82163622,78.98837696,0,0,62.82163622,78.98837696,DUI & DWI
MI,leelanau,12,6.333333333,1,16018,7.333333333,0.000457818,6.24E-05,0.000474739,4.01E-05,7.604365544,1,0,0,0,0,0,0,DUI & DWI
MI,lenawee,1,150.3333333,8.5,102327,158.8333333,0.001552213,8.31E-05,0.00061516,8.68E-05,158.8333333,8.878024445,0,0,0,0,0,0,DUI & DWI
MI,livingston,4,138.3333333,6,149776,144.3333333,0.000963661,4.01E-05,0.000716238,9.74E-05,144.3333333,14.58860199,77.87764896,77.87764896,54.82004148,54.82004148,132.6976904,132.6976904,DUI & DWI
MI,luce,19,0,0,6687,0,0,0,0.000430047,5.10E-05,2.875724906,0.340712233,NA,NA,NA,NA,NA,NA,DUI & DWI
MI,mackinac,19,2.5,0,10193,2.5,0.000245266,0,0.000430047,5.10E-05,4.383470012,0.519347958,0.718337124,0.718337124,0,0,0.718337124,0.718337124,DUI & DWI
MI,macomb,8,498.3333333,35.33333333,839693,533.6666667,0.00063555,4.21E-05,0.001072626,0.000205489,900.6761585,172.5475618,2021.006427,3023.234805,156.8658421,234.6564896,2177.872269,3257.891295,DUI & DWI
MI,manistee,19,8,1,24784,9,0.000363138,4.03E-05,0.000430047,5.10E-05,10.65828714,1.262780318,0,0,0,0,0,0,DUI & DWI
MI,marquette,5,38.33333333,3,66997,41.33333333,0.000616943,4.48E-05,0.000785972,0.000101992,52.65774995,6.833167185,0,0,0,0,0,0,DUI & DWI
MI,mason,19,9,6.5,28050,15.5,0.000552585,0.000231729,0.000430047,5.10E-05,15.5,6.5,18.11993593,18.11993593,0,0,18.11993593,18.11993593,DUI & DWI
MI,mecosta,7,19.66666667,5,41617,24.66666667,0.000592707,0.000120143,0.000581884,7.28E-05,24.66666667,5,27.14535371,27.14535371,0,0,27.14535371,27.14535371,DUI & DWI
MI,menominee,19,5.333333333,1,23311,6.333333333,0.000271689,4.29E-05,0.000430047,5.10E-05,10.02482777,1.187728857,0,0,0,0,0,0,DUI & DWI
MI,midland,10,38,2,80279,40,0.000498262,2.49E-05,0.000632396,7.61E-05,50.76810802,6.108552181,27.97908069,33.67287387,0,0,27.97908069,33.67287387,DUI & DWI
MI,missaukee,19,0,0,13023,0,0,0,0.000430047,5.10E-05,5.600503283,0.663540513,0,0,0,0,0,0,DUI & DWI
MI,monroe,10,111.6666667,8,145738,119.6666667,0.000821108,5.49E-05,0.000632396,7.61E-05,119.6666667,11.08942784,254.4894645,254.4894645,0,0,254.4894645,254.4894645,DUI & DWI
MI,montcalm,1,28.66666667,3,66093,31.66666667,0.000479123,4.54E-05,0.00061516,8.68E-05,40.65777291,5.734315182,24.93340466,30.27538697,0,0,24.93340466,30.27538697,DUI & DWI
MI,montmorency,14,1.5,0,11160,1.5,0.000134409,0,0.000388223,4.00E-05,4.332569411,0.446703759,0,0,0,0,0,0,DUI & DWI
MI,muskegon,14,56,4.666666667,173790,60.66666667,0.00034908,2.69E-05,0.000388223,4.00E-05,67.46928655,6.956330305,199.8986113,217.1829135,0,0,199.8986113,217.1829135,DUI & DWI
MI,newaygo,14,5.666666667,1,41763,6.666666667,0.000159631,2.39E-05,0.000388223,4.00E-05,16.21335988,1.671656727,4.162224763,4.162224763,23.33333333,23.33333333,27.4955581,27.4955581,DUI & DWI
MI,oakland,9,1512,145.3333333,1206016,1657.333333,0.001374222,0.000120507,0.001340404,0.000190045,1657.333333,229.1975249,4894.819209,4894.819209,388.0181942,388.0181942,5282.837403,5282.837403,DUI & DWI
MI,oakland,9,1512,145.3333333,1206016,1657.333333,0.001374222,0.000120507,0.001340404,0.000190045,1657.333333,229.1975249,6293.338983,6293.338983,498.8805354,498.8805354,6792.219518,6792.219518,DUI & DWI
MI,oceana,2,2.333333333,1,27366,3.333333333,0.000121806,3.65E-05,0.000293878,4.58E-05,8.042258962,1.25440044,14.27287251,14.27287251,0,0,14.27287251,14.27287251,DUI & DWI
MI,ogemaw,2,4.333333333,1,19425,5.333333333,0.00027456,5.15E-05,0.000293878,4.58E-05,5.708575617,1,8.905540843,8.905540843,0,0,8.905540843,8.905540843,DUI & DWI
MI,ontonagon,19,1,0,6805,1,0.000146951,0,0.000430047,5.10E-05,2.926470463,0.346724502,0,0,0,0,0,0,DUI & DWI
MI,osceola,2,4.666666667,2,27262,6.666666667,0.000244541,7.34E-05,0.000293878,4.58E-05,8.011695675,2,17.18070402,17.18070402,0,0,17.18070402,17.18070402,DUI & DWI
MI,oscoda,14,2.666666667,0,7108,2.666666667,0.000375164,0,0.000388223,4.00E-05,2.759489549,0.284513469,35,35,0,0,35,35,DUI & DWI
MI,otsego,19,17.66666667,1,23699,18.66666667,0.000787656,4.22E-05,0.000430047,5.10E-05,18.66666667,1.207498013,120.4175314,120.4175314,0,0,120.4175314,120.4175314,DUI & DWI
MI,ottawa,15,159.6666667,16.33333333,270228,176,0.000651302,6.04E-05,0.001026134,0.000165966,277.2900465,44.84862965,581.7668694,826.1040704,0,0,581.7668694,826.1040704,DUI & DWI
MI,presque isle,19,4,0,14772,4,0.000270783,0,0.000430047,5.10E-05,6.352655647,0.75265457,0,0,0,0,0,0,DUI & DWI
MI,roscommon,19,9.333333333,0,27105,9.333333333,0.00034434,0,0.000430047,5.10E-05,11.65642644,1.381038594,139.659201,139.659201,0,0,139.659201,139.659201,DUI & DWI
MI,saginaw,1,96,5.333333333,199404,101.3333333,0.000508181,2.67E-05,0.00061516,8.68E-05,122.6653738,17.30055202,196.3017222,227.7680264,0,0,196.3017222,227.7680264,DUI & DWI
MI,saint clair,1,49.66666667,4.5,164662,54.16666667,0.000328957,2.73E-05,0.00061516,8.68E-05,101.2934835,14.28629063,52.90716898,85.49003824,53.78797062,86.91328138,106.6951396,172.4033196,DUI & DWI
MI,saint joseph,1,14.66666667,1.5,61796,16.16666667,0.000261613,2.43E-05,0.00061516,8.68E-05,38.01443019,5.361501838,0,0,0,0,0,0,DUI & DWI
MI,sanilac,19,9,2,42803,11,0.000256991,4.67E-05,0.000430047,5.10E-05,18.40730569,2.180874191,127.5918093,127.5918093,0,0,127.5918093,127.5918093,DUI & DWI
MI,schoolcraft,14,0,0,8178,0,0,0,0.000388223,4.00E-05,3.174888229,0.327342593,0,0,0,0,0,0,DUI & DWI
MI,shiawassee,1,36.33333333,2.5,75396,38.83333333,0.000515058,3.32E-05,0.00061516,8.68E-05,46.38060682,6.541455638,0,0,0,0,0,0,DUI & DWI
MI,tuscola,1,7.333333333,1,58888,8.333333333,0.000141512,1.70E-05,0.00061516,8.68E-05,36.22554478,5.109199952,0,0,0,0,0,0,DUI & DWI
MI,van buren,1,23,2,79971,25,0.000312613,2.50E-05,0.00061516,8.68E-05,49.19496403,6.938388626,150.5861267,150.5861267,0,0,150.5861267,150.5861267,DUI & DWI
MI,washtenaw,5,379.3333333,27.66666667,344969,407,0.001179816,8.02E-05,0.000785972,0.000101992,407,35.18412542,1181.249136,1181.249136,0,0,1181.249136,1181.249136,DUI & DWI
MI,wayne,3,2713.666667,336,1837122,3049.666667,0.001660024,0.000182895,0.001488523,0.000182895,3049.666667,336,6889.472075,6889.472075,615.0540497,615.0540497,7504.526125,7504.526125,DUI & DWI
MI,wexford,19,6.333333333,1,34765,7.333333333,0.00021094,2.88E-05,0.000430047,5.10E-05,14.95058716,1.771326572,43.05540899,43.05540899,0,0,43.05540899,43.05540899,DUI & DWI
MN,aitkin,22,2.666666667,1,15608,3.666666667,0.000234922,6.41E-05,0.000433576,5.09E-05,6.76725633,1,2.787873308,2.787873308,0,0,2.787873308,2.787873308,DUI & DWI
MN,anoka,15,51.33333333,10,312364,61.33333333,0.000196352,3.20E-05,0.001026134,0.000165966,320.5272144,51.84176825,153.5591991,514.3339325,74.1897582,248.4925053,227.7489573,762.8264377,DUI & DWI
MN,becker,12,12.33333333,1.5,33213,13.83333333,0.000416504,4.52E-05,0.000474739,4.01E-05,15.76749861,1.5,33.53188137,33.53188137,0,0,33.53188137,33.53188137,DUI & DWI
MN,beltrami,7,27,2,44393,29,0.000653256,4.51E-05,0.000581884,7.28E-05,29,3.232421543,6.775144874,6.775144874,0,0,6.775144874,6.775144874,DUI & DWI
MN,benton,10,12.33333333,2,30822,14.33333333,0.000465036,6.49E-05,0.000632396,7.61E-05,19.4917055,2.345293231,124.9533266,124.9533266,0,0,124.9533266,124.9533266,DUI & DWI
MN,big stone,20,0,0,5540,0,0,0,0.000455137,0,2.521456437,0,NA,NA,NA,NA,NA,NA,DUI & DWI
MN,blue earth,18,70.66666667,12,63280,82.66666667,0.001306363,0.000189633,0.000914481,0.000122016,82.66666667,12,349.7607717,349.7607717,141.98853,141.98853,491.7493017,491.7493017,DUI & DWI
MN,brown,12,16.33333333,3,27369,19.33333333,0.000706395,0.000109613,0.000474739,4.01E-05,19.33333333,3,0,0,0,0,0,0,DUI & DWI
MN,carlton,12,14.33333333,0,37462,14.33333333,0.00038261,0,0.000474739,4.01E-05,17.78466363,1.501543148,7.483443355,7.483443355,0,0,7.483443355,7.483443355,DUI & DWI
MN,carver,17,101,7.666666667,86318,108.6666667,0.001258911,8.88E-05,0.000888594,0.00013662,108.6666667,11.79275553,25.24697325,25.24697325,4.132346149,4.132346149,29.3793194,29.3793194,DUI & DWI
MN,cass,19,9,0,24351,9,0.000369595,0,0.000430047,5.10E-05,10.47207674,1.240718347,0,0,0,0,0,0,DUI & DWI
MN,chippewa,12,7,0,11704,7,0.000598086,0,0.000474739,4.01E-05,7,0.469116999,0,0,0,0,0,0,DUI & DWI
MN,chisago,4,28.33333333,2.5,61917,30.83333333,0.000497978,4.04E-05,0.000716238,9.74E-05,44.347284,6.030889256,0,0,3.303100734,4.375867628,3.303100734,4.375867628,DUI & DWI
MN,clay,5,26.66666667,1,59279,27.66666667,0.00046672,1.69E-05,0.000785972,0.000101992,46.59161991,6.045991874,150.1275088,150.1275088,0,0,150.1275088,150.1275088,DUI & DWI
MN,clearwater,22,2.666666667,0,9267,2.666666667,0.000287759,0,0.000433576,5.09E-05,4.017950052,0.471353584,0,0,0,0,0,0,DUI & DWI
MN,cook,12,6.666666667,0,5176,6.666666667,0.001287996,0,0.000474739,4.01E-05,6.666666667,0.207463225,0,0,0,0,0,0,DUI & DWI
MN,cottonwood,22,6,0,12579,6,0.000476985,0,0.000433576,5.09E-05,6,0.639814042,0,0,0,0,0,0,DUI & DWI
MN,crow wing,22,38,1.5,66074,39.5,0.000597815,2.27E-05,0.000433576,5.09E-05,39.5,3.360765803,180.1841484,180.1841484,0,0,180.1841484,180.1841484,DUI & DWI
MN,dakota,15,174.6666667,13,400012,187.6666667,0.000469153,3.25E-05,0.001026134,0.000165966,410.4657774,66.38834629,1268.236451,2302.485816,183.2104098,332.6188658,1451.446861,2635.104682,DUI & DWI
MN,dodge,4,9.333333333,3,19795,12.33333333,0.000623053,0.000151553,0.000716238,9.74E-05,14.17792346,3,0,0,0,0,0,0,DUI & DWI
MN,douglas,12,16.33333333,1,33481,17.33333333,0.000517707,2.99E-05,0.000474739,4.01E-05,17.33333333,1.341977634,1.260413522,1.260413522,0,0,1.260413522,1.260413522,DUI & DWI
MN,faribault,20,4,3,15380,7,0.000455137,0.000195059,0.000455137,0,7,3,0.173826647,0.173826647,0,0,0.173826647,0.173826647,DUI & DWI
MN,fillmore,12,9.333333333,0,23481,9.333333333,0.000397484,0,0.000474739,4.01E-05,11.14734095,0.941159966,1.433063873,1.433063873,0,0,1.433063873,1.433063873,DUI & DWI
MN,freeborn,22,12,1,29788,13,0.000436417,3.36E-05,0.000433576,5.09E-05,13,1.515126854,0,0,0,0,0,0,DUI & DWI
MN,goodhue,12,9.333333333,0,47338,9.333333333,0.000197164,0,0.000474739,4.01E-05,22.47318368,1.897390677,0.219303557,0.219303557,0.654893005,0.654893005,0.874196563,0.874196563,DUI & DWI
MN,grant,12,5.333333333,1,7001,6.333333333,0.000904633,0.000142837,0.000474739,4.01E-05,6.333333333,1,0,0,0,0,0,0,DUI & DWI
MN,hennepin,9,2297.666667,351.6666667,1155751,2649.333333,0.002292305,0.000304275,0.001340404,0.000190045,2649.333333,351.6666667,5696.531238,5696.531238,0,0,5696.531238,5696.531238,DUI & DWI
